epix_address,x42_address,original_balance,final_balance,deduction_amount,deduction_percentage,signature,raw_json
epix1de8z73wuww2dxjnt76mv6tm2n4wn0xssl5sczx,XXvGFZcqWmcrAk7KPPBbmPyLebhW9Xt5YK,2813502600446,23347.92588762,478710011684,17.01%,IFcvgmiPpiUnhcYydfIKJn9xFSuA+yBifQeccueuusPnJsfshDFloXhsM+kSWKMJxsXWdmf/vATpAVXtmkg8ORo=,"{""x42_address"":""XXvGFZcqWmcrAk7KPPBbmPyLebhW9Xt5YK"",""epix_address"":""epix1de8z73wuww2dxjnt76mv6tm2n4wn0xssl5sczx"",""snapshot_balance"":2813502600446}"
epix10587a6nv6x6m0xyn76w27avwzng50lw85m9hu6,XTAo3You34uYWfum1R6bPtiJD8aVtWGCAb,2499755539190,20744.28758549,425326780641,17.01%,H93AnCgcaMF0bLfbfGq/xP7oihzdkSY0M/5ptIz7JbSTDCQ3Q1l/BSApQDUzcO0C97mnd5vm0wvzA+gs2sFQBfE=,"{""x42_address"":""XTAo3You34uYWfum1R6bPtiJD8aVtWGCAb"",""epix_address"":""epix10587a6nv6x6m0xyn76w27avwzng50lw85m9hu6"",""snapshot_balance"":2499755539190}"
epix1ad2jdur7pgnwwtz0q8vqhjkh9uc7dw8qcwha3h,XLN7HDbJTMrffr4owE3o2zkLkqSLPjQaas,2617764513036,21723.58818218,445405694818,17.01%,H7lDCYk+wVmW4Qub/UTzXMBQNHHwqyFqeZhDKj0+SbLAFjS0/PMfJqUC5mA5L3qYzD2w+StdzVmo9NzeVvVIDE8=,"{""x42_address"":""XLN7HDbJTMrffr4owE3o2zkLkqSLPjQaas"",""epix_address"":""epix1ad2jdur7pgnwwtz0q8vqhjkh9uc7dw8qcwha3h"",""snapshot_balance"":2617764513036}"
epix1xcdzapnymxcme33ddlfzl8amp386x0lgl7wrwr,XQee5Ewy5tpSmitDVTL8VjDC2PGJRRLQRF,2434843792425,20205.61573479,414282218946,17.01%,H0MkBS2NLTsObqoCnud3jfngiDYYj4lkG7p4WVes0wJBGU35vseHV8pM65/j0N16tNZLKLON5mXAK9PJ4LgJnAU=,"{""x42_address"":""XQee5Ewy5tpSmitDVTL8VjDC2PGJRRLQRF"",""epix_address"":""epix1xcdzapnymxcme33ddlfzl8amp386x0lgl7wrwr"",""snapshot_balance"":2434843792425}"
epix13lm5a997u6akcmketvaddpxd6fgu5cqdxgghjh,XMhD4XvEHWjrhqkrFYbY8WwEZiCgHdxvkP,2620936115869,21749.90781234,445945334635,17.01%,H6uwp2qhgnQfCWtkG01v7xTKQ8FDACNdbkikG2OvTxtiPCP80nIy9O6K/+cTUQSu9th2+3JLOywVjJFqlLuhX14=,"{""x42_address"":""XMhD4XvEHWjrhqkrFYbY8WwEZiCgHdxvkP"",""epix_address"":""epix13lm5a997u6akcmketvaddpxd6fgu5cqdxgghjh"",""snapshot_balance"":2620936115869}"
epix1rlz6x6ajjdjf8zucks6w33az4pdjygpukyplnn,XJa9FDkCZWxWgSTGMEFsajoC6tDxHood6B,440664174404,3656.86332889,74977841515,17.01%,IHwxN7moyrUj+q5aWCJjc6NXlL38A69wVmCtKVsU+5cnBWaMbB7sp3iqWwfZ7/uvJU47m5DrQrfMoRCgyQpUQ14=,"{""x42_address"":""XJa9FDkCZWxWgSTGMEFsajoC6tDxHood6B"",""epix_address"":""epix1rlz6x6ajjdjf8zucks6w33az4pdjygpukyplnn"",""snapshot_balance"":440664174404}"
epix1fr2x3gw4xur7mcvtgxf9q6fym97ycn7ths9def,XD7H5D1fypDr3M1EseEyitumtGU97JmrHq,2628248167896,21810.58706986,447189460910,17.01%,H2xAqVEHrPlHaWeTbPfDFWirX1iPrwD5SANNhd3Dcl3IMBXSRRUIBPGTTh2ClWTdcDeXzEzc6TuQhk8wM+CFI28=,"{""x42_address"":""XD7H5D1fypDr3M1EseEyitumtGU97JmrHq"",""epix_address"":""epix1fr2x3gw4xur7mcvtgxf9q6fym97ycn7ths9def"",""snapshot_balance"":2628248167896}"
epix1sfa4w0mquyxpu309y6yep5yny2p40t7w4yqu9c,XVHKrwTn2H3PThULd6bU1qfDwQhdZJfLAx,2104907688325,17467.63223161,358144465164,17.01%,H2knFgtRyW5AkQTf4JlTZGLIKJwVt8RBckl5XvDUUYffAto+8Qhg8GguXDQ1GUwr5BQH+0uZKqrouw76ePfq4RM=,"{""x42_address"":""XVHKrwTn2H3PThULd6bU1qfDwQhdZJfLAx"",""epix_address"":""epix1sfa4w0mquyxpu309y6yep5yny2p40t7w4yqu9c"",""snapshot_balance"":2104907688325}"
epix14q4cawxeac4dcycmxkwrk078gnx0f5a4zgyejj,XCdySg6snJ4KZPyyjum3eg7DhQ75gabkTL,219328470424,1820.10312401,37318158023,17.01%,IF6NCBaIUKSqzNJgR0hrW8CGun6Hz3cdqMPfnBp/n9/uczERcOlbI91pMDAM5ZWVFGUpN7qGTNaN0WsjLtDOSrY=,"{""x42_address"":""XCdySg6snJ4KZPyyjum3eg7DhQ75gabkTL"",""epix_address"":""epix14q4cawxeac4dcycmxkwrk078gnx0f5a4zgyejj"",""snapshot_balance"":219328470424}"
epix1p7n3qvcztwmxevzyglrmt0qmq4yj797stsdktw,XREaERbysqFdFUdS1GwHzMXc4Ni5ypkRJ4,2795440785084,23198.03943420,475636841664,17.01%,ICy9CyvWuu797rpz89tnDEnZ+4HNjfPHAHgcL1LCnkrxXCyUS8TFbt42IwNblTPOINthdMw3uv+zhyFaJ9PnNoU=,"{""x42_address"":""XREaERbysqFdFUdS1GwHzMXc4Ni5ypkRJ4"",""epix_address"":""epix1p7n3qvcztwmxevzyglrmt0qmq4yj797stsdktw"",""snapshot_balance"":2795440785084}"
epix14z6mxf67g9kgjtuqghhh8qu9cpslcjv58jwp7y,XL9BoAUzk7pVF225FEbXdBpikgNyaZRrsZ,2103290839526,17454.21476901,357869362625,17.01%,H9cj4xx/DnDMoeFhZUgU07ql9Fb9V4AfdEBN3Y8XWKPnNM7CChkJ0Y+2/l0Je+tNsj2LkIdn0bCBLNgDrExUPo8=,"{""x42_address"":""XL9BoAUzk7pVF225FEbXdBpikgNyaZRrsZ"",""epix_address"":""epix14z6mxf67g9kgjtuqghhh8qu9cpslcjv58jwp7y"",""snapshot_balance"":2103290839526}"
epix1f9kj99ntp3a2uy2f4u4ns3jceuk8xgrwg9m03q,XSzTFrvTbQ3jzwhGx5orP9rfBFBKfymWoq,2563912183729,21276.69320034,436242863695,17.01%,H/5P+d2LDt9ouu2FzJmPuz1NnLXLXrhpskOoXHfOADU+eilbDJtZj70rhkpMwHRNltFxBjruIK6qLKh+IhckOXg=,"{""x42_address"":""XSzTFrvTbQ3jzwhGx5orP9rfBFBKfymWoq"",""epix_address"":""epix1f9kj99ntp3a2uy2f4u4ns3jceuk8xgrwg9m03q"",""snapshot_balance"":2563912183729}"
epix1x5xtnqedyuk70c5tnh05ucrracmw2zg4wjzkpy,XEe3YJZivcfwm1VyzJ1TnU3jfiTTsLomv1,2435580424187,20211.72869299,414407554888,17.01%,ID/GVtSX//FlznTXynruc/4wAtwv6pV5Jk8TqkJehxtjGo8zomio8katfazkcNQ8iMDnP7wOk1bwNWT400Ao2o4=,"{""x42_address"":""XEe3YJZivcfwm1VyzJ1TnU3jfiTTsLomv1"",""epix_address"":""epix1x5xtnqedyuk70c5tnh05ucrracmw2zg4wjzkpy"",""snapshot_balance"":2435580424187}"
epix134q4ylx7m4vd77fz75eq8xwrdqffzwtm4n3sp7,XJ9wEpEpALYyuSY9wPgenw7zasJLr1KfCA,427092706994,3544.24014694,72668692300,17.01%,H16p1d86dyAwF+29m0/7maU9hxQs0N2SbONsusaCxKbBO0Zt8gWcjrL4W2oqhLjwwwyb5c4k3PajuXMQ6VCj12Y=,"{""x42_address"":""XJ9wEpEpALYyuSY9wPgenw7zasJLr1KfCA"",""epix_address"":""epix134q4ylx7m4vd77fz75eq8xwrdqffzwtm4n3sp7"",""snapshot_balance"":427092706994}"
epix1435ql43chh69s7drm9usgsu7zl4un7cwwvc5m9,XK5pqhXZVMdqqUFEeyLFEP5Fx1xPxyegRa,2578661607013,21399.09168032,438752438981,17.01%,IJRQYwinxelaixC3nL/nRGqPpi/5QKloBgCu2bD/Y/bZKsGmN50YqCH56c1v/77yO+xJXuo8KBJ/6f6+GDf0fWU=,"{""x42_address"":""XK5pqhXZVMdqqUFEeyLFEP5Fx1xPxyegRa"",""epix_address"":""epix1435ql43chh69s7drm9usgsu7zl4un7cwwvc5m9"",""snapshot_balance"":2578661607013}"
epix17cyav8mg58x0pyssr2tj43wd599fyxau5czrjw,XDxx7JmFPZxKrcpKionQjtVPNnF289Co2x,2255771461528,18719.57925143,383813536385,17.01%,IDoDyaJHKybiem+BHuwWZSkIHReAEJTajnVk2e0HCBmHcc53A4iErWXqe7nDZzVrmptgX54rWLzn1ShX2jbDg2M=,"{""x42_address"":""XDxx7JmFPZxKrcpKionQjtVPNnF289Co2x"",""epix_address"":""epix17cyav8mg58x0pyssr2tj43wd599fyxau5czrjw"",""snapshot_balance"":2255771461528}"
epix1s5ufw0rtkcjr5n5c6xtv8lgf42fxzwxcz6q079,XRUQ4fpYHgtuD8zQmqVMAXvxCe9VKuZz7Y,1779194129128,14764.68962921,302725166207,17.01%,IMwOIGt+FXnCdv28ypwoFtxucxreSr88Rgn9xafIoC6SZ762xmz42/bkXeoNfQ8xsCorLaIyGW0LvFuAxnUXCFE=,"{""x42_address"":""XRUQ4fpYHgtuD8zQmqVMAXvxCe9VKuZz7Y"",""epix_address"":""epix1s5ufw0rtkcjr5n5c6xtv8lgf42fxzwxcz6q079"",""snapshot_balance"":1779194129128}"
epix1rvgyw8gjdd5cs2eulqe8zpw7m9slrz8l0zy5nl,XRnvpNfgFN8jPZPPQpDhJ3xbNk4fc2uSdE,2332896735549,19359.60538171,396936197378,17.01%,H5B+wVlVqAy+Y0olk1Kp8SHAI7tA4ggwU0pxEYaHy9O6dgIu+VHR34Ndm0sFpro3sEb3O5qn2vw8G+JIZPopZa4=,"{""x42_address"":""XRnvpNfgFN8jPZPPQpDhJ3xbNk4fc2uSdE"",""epix_address"":""epix1rvgyw8gjdd5cs2eulqe8zpw7m9slrz8l0zy5nl"",""snapshot_balance"":2332896735549}"
epix1glep40kew0vfc7dlgw9r49wf7dvvr5a3qn8tlm,XTYHXStj1vW5pZTdAMCJVwLpRWp14T8DeR,2645663206550,21955.10622963,450152583587,17.01%,H1xtvZEb3rvfdWnBoOjjPsdDxYxxdlneJIhWDXKteTJhYYeFofbwjTBxb6f/mmdstMPq+c5blkjUbNmht6/BQXc=,"{""x42_address"":""XTYHXStj1vW5pZTdAMCJVwLpRWp14T8DeR"",""epix_address"":""epix1glep40kew0vfc7dlgw9r49wf7dvvr5a3qn8tlm"",""snapshot_balance"":2645663206550}"
epix15nwxq4lmzefu40adqclm5ywtz2mjrv5d9fc226,XQ3aYWMfMVi27B8zwnQhpN2cq6whNMLPzf,1932589694620,16037.64679443,328825015177,17.01%,IHT0N/Id/yOgbW+JOFnqEDx2J8gCNKfsRH3huZd9UD9qcvZJEQOcqKTr6by1xrY55VwewsKPCpgzF+VPVf76lQg=,"{""x42_address"":""XQ3aYWMfMVi27B8zwnQhpN2cq6whNMLPzf"",""epix_address"":""epix15nwxq4lmzefu40adqclm5ywtz2mjrv5d9fc226"",""snapshot_balance"":1932589694620}"
epix1lgn2qkwuq08wx5vu8vjghkg5a4lyltwx6gtux5,XBcCAqyD6QL16iK9eiUJrjNAYgBp9sPMf2,2799531619201,23231.98732952,476332886249,17.01%,HzzwfqnylfeHeP63apnO/HoJK3DeOL2gNFXXZX+uWHrKfiyeS4iI3PHINMpBetEObtEocf0zmOHKsa45CGd3O8o=,"{""x42_address"":""XBcCAqyD6QL16iK9eiUJrjNAYgBp9sPMf2"",""epix_address"":""epix1lgn2qkwuq08wx5vu8vjghkg5a4lyltwx6gtux5"",""snapshot_balance"":2799531619201}"
epix1hy0frh7hevmq95zxl87ph46cweveyst8x7uy6f,XDAWeYDsiYKKp7hhmfEeiFt9tMXdde8ZKe,2174469875591,18044.89588604,369980286987,17.01%,H7/M7xBT6hECT79hl2dc9bn0Po2LX6kOOgBQIJ28yOHQKftaPXIAMeQGhv7Pc+lPoqgWHopkBu1wKsWV6hCEeqs=,"{""x42_address"":""XDAWeYDsiYKKp7hhmfEeiFt9tMXdde8ZKe"",""epix_address"":""epix1hy0frh7hevmq95zxl87ph46cweveyst8x7uy6f"",""snapshot_balance"":2174469875591}"
epix1pgws545ghm6g4nfp0pvpccjjdjee3u8z8w03h5,XEWrNtPepdYTNxiekNktgGkTjcuoYUWYAU,1486381510960,12334.77635781,252903875179,17.01%,IMPXzTVuDt4ciEypHQ8gZcM0CNHWXtl7uA2GTbjyc3zLMgk/wE3hi2idGSr1SLFvjCFJqwYuyKLBTY/bSh4d8Os=,"{""x42_address"":""XEWrNtPepdYTNxiekNktgGkTjcuoYUWYAU"",""epix_address"":""epix1pgws545ghm6g4nfp0pvpccjjdjee3u8z8w03h5"",""snapshot_balance"":1486381510960}"
epix1pzhntlp9anqrn60jkkfl8qtwa6ngk6ryls5l2s,XVBCFvZQjxUy9DfnYnZsfrGPchgAJcMzwA,2097919829658,17409.64330129,356955499529,17.01%,ICHYUq4mhBozRVGvQw9MJ+IDUhrEjF+CYMhwX8JUX6avKzp15GimzXQ3igRBdS4lQjt3h/S6pJCZEck/lzkWmG0=,"{""x42_address"":""XVBCFvZQjxUy9DfnYnZsfrGPchgAJcMzwA"",""epix_address"":""epix1pzhntlp9anqrn60jkkfl8qtwa6ngk6ryls5l2s"",""snapshot_balance"":2097919829658}"
epix1lw4rp3djsg3rcnq69vmje7a0578hzu92cvxm6e,XXqZTTvA5GmLpzWvfHVLPzucSnpRf6Fiys,2574216200825,21362.20135927,437996064898,17.01%,ILFhXm+07wjnElr4tEKQIIw4Ool+Qw6k29YD4YnSDjRfKfI8f851WCYnlNW/crWWkIbLWUjl2ABoCJRLv5XRWXE=,"{""x42_address"":""XXqZTTvA5GmLpzWvfHVLPzucSnpRf6Fiys"",""epix_address"":""epix1lw4rp3djsg3rcnq69vmje7a0578hzu92cvxm6e"",""snapshot_balance"":2574216200825}"
epix1uxs90trt4aeqye6dzt53979g9jm9cy58xspz5g,XXtwqqS8HRgL1BezDC6mAjZmDdgkQV921o,2099492862691,17422.69715760,357223146931,17.01%,IDULYACdXMp4K27MQGzC21dix7D9x21r//PY8UIG51tCVBm9KE+041r+5brejUm0ZKJGx46NU+WcKHEDmNfgHFs=,"{""x42_address"":""XXtwqqS8HRgL1BezDC6mAjZmDdgkQV921o"",""epix_address"":""epix1uxs90trt4aeqye6dzt53979g9jm9cy58xspz5g"",""snapshot_balance"":2099492862691}"
epix1q4nhfvg2dhs995wzutyjlq943j0aja2c04llkh,XNUitJdKzcQ9ZuVkizkQF2UbmPKyV8JXSr,2272641100360,18859.57239632,386683860728,17.01%,IKUo2xqgGymwrguD8mhO7tpe7IpsR2epS5w2tYvT957NPSABiyrV9jLi4MEI3h5Fq4N6o9bMPJdyYz0Oze7ZNaY=,"{""x42_address"":""XNUitJdKzcQ9ZuVkizkQF2UbmPKyV8JXSr"",""epix_address"":""epix1q4nhfvg2dhs995wzutyjlq943j0aja2c04llkh"",""snapshot_balance"":2272641100360}"
epix1pfnsa6h3f828r8llgtvyj2smed5ckf0lq6v87f,XGymPEmMRqnwf7rn2RkzQasrgyMktZXQit,2695364913717,22367.55716365,458609197352,17.01%,H1thKe6TlrZr6WtUzM0mmubLQM/0QHnzgsP3InuzRWciX3zOeBquRxSpbCMhHRd3uvbvnZK5Yztkje+xjdCPaKU=,"{""x42_address"":""XGymPEmMRqnwf7rn2RkzQasrgyMktZXQit"",""epix_address"":""epix1pfnsa6h3f828r8llgtvyj2smed5ckf0lq6v87f"",""snapshot_balance"":2695364913717}"
epix1fexhw5xwfyu460arzfmd0mg0cll9gnh9t859ru,XZ1NCMgnaQJ6GJKYzwwpx7XkJoxHtYoGbx,2237659893709,18569.27992593,380731901116,17.01%,IBtQ1bNmjoTuzmq2JuYIyKFI5hyulc74xjwnO5uVOMyUTxqhl+G4uLJUAOF9LfRCGJPqqJQHGGHU2avfwxLmCpI=,"{""x42_address"":""XZ1NCMgnaQJ6GJKYzwwpx7XkJoxHtYoGbx"",""epix_address"":""epix1fexhw5xwfyu460arzfmd0mg0cll9gnh9t859ru"",""snapshot_balance"":2237659893709}"
epix1ngzna3lkyuyjluqhufzud7kx489u0d25u7ax3q,XPssziGu3D6mub13a1Cy33TJDNipej7MbK,464693960716,3856.27514739,79066445977,17.01%,H8EMhl6BETXYlk15baWyBvCJA46H2fXcDSZzXX5La0qwWmy6aJs0+vCred6nlWfj1mMFLJdcJymVX3yGx+lpMvQ=,"{""x42_address"":""XPssziGu3D6mub13a1Cy33TJDNipej7MbK"",""epix_address"":""epix1ngzna3lkyuyjluqhufzud7kx489u0d25u7ax3q"",""snapshot_balance"":464693960716}"
epix1tv9x7xz4ss9fu589gw8jaj6kpwkk68sf9dmpu0,XW4DmhzJHYgz7titg2r8mNkwub2TxvPNqD,692135952871,5743.70854650,117765098221,17.01%,H1KyreIz4lgCRUk64Rv5GCFUiwHUf04+NS4SnmKJjlIFMcfAhfhR3stBQcYkHYsZF/88qvXCllKBJgE1YMdZn9M=,"{""x42_address"":""XW4DmhzJHYgz7titg2r8mNkwub2TxvPNqD"",""epix_address"":""epix1tv9x7xz4ss9fu589gw8jaj6kpwkk68sf9dmpu0"",""snapshot_balance"":692135952871}"
epix1rhwehpd38rftnuc2wuxtwknvl9un0m9dp3cu9y,XaC9WYa3AQv74JMp9R7uMXYi6dwQeKNYfR,2511290372710,20840.00970712,427289401998,17.01%,H9mHSKeZxb97i1Yanxo7771LbKbY2KYtL+mThUh9eaoXS2+tcQ+Qtl2/O02mWVqFajHkfOMonZvq7jd6D+twlKc=,"{""x42_address"":""XaC9WYa3AQv74JMp9R7uMXYi6dwQeKNYfR"",""epix_address"":""epix1rhwehpd38rftnuc2wuxtwknvl9un0m9dp3cu9y"",""snapshot_balance"":2511290372710}"
epix1s3n3072kjey8qx0dpe4m4lu4ckdh253pm5urgk,XSTwhdQPnsnkbQN8YdPrV178qffaKuTBtX,2359123109368,19577.24563985,401398545383,17.01%,Hwtp42GSVAduQVzRn8H7aGgfzCdFgFv/Ktlcw/LBg0RufB53Ax33Vf+qn7YqmJiTLYGXhOIh2dgri14YtGOeJJM=,"{""x42_address"":""XSTwhdQPnsnkbQN8YdPrV178qffaKuTBtX"",""epix_address"":""epix1s3n3072kjey8qx0dpe4m4lu4ckdh253pm5urgk"",""snapshot_balance"":2359123109368}"
epix1und7qet67h3nzyrhy5wva65m7wtvv5cdf6tdze,XEPs6YnqvEDxmf1fXiYQCL6PCcTeiVifA1,2172816982987,18031.17931296,369699051691,17.01%,IEO2iTRVXs2uavL0+8mPy0w6SjzQ3VEAB+Z8l5scLr7yeZHtwh2yEQ4ysUSdedINpIIUIxd9i0nU8T3HHFX0OBU=,"{""x42_address"":""XEPs6YnqvEDxmf1fXiYQCL6PCcTeiVifA1"",""epix_address"":""epix1und7qet67h3nzyrhy5wva65m7wtvv5cdf6tdze"",""snapshot_balance"":2172816982987}"
epix12dlffdthum8v6nayk9qzyua4v5k70n56rrr8pl,XSrWLJW1dsR1wqSkYDrmSbTbFpqfkWjYdd,2826151624384,23452.89414796,480862209588,17.01%,H0atTl963ANchcUg4J7MvEgcI9tH5xjW3Osn4v12PIQfcOspAsJ/uwZQE504Df/UZveBPJX/DVaZkxFOkQtokcg=,"{""x42_address"":""XSrWLJW1dsR1wqSkYDrmSbTbFpqfkWjYdd"",""epix_address"":""epix12dlffdthum8v6nayk9qzyua4v5k70n56rrr8pl"",""snapshot_balance"":2826151624384}"
epix1ndz3f6elwsj9jl5cfe3hkvfptcfy99l5h22th3,XJ2EbyGy59yNXhrKuc7sod7Su5wEG7fCTw,221421663289,1837.47354047,37674309242,17.01%,HxhKuocTXEAFwF8FeaurWWC1wTQpMGjtAKNLvwkFRCmpH6TzWsHJUEPpVqFOF4x8hF/8b459Vyqd8Q+QTPkvQzs=,"{""x42_address"":""XJ2EbyGy59yNXhrKuc7sod7Su5wEG7fCTw"",""epix_address"":""epix1ndz3f6elwsj9jl5cfe3hkvfptcfy99l5h22th3"",""snapshot_balance"":221421663289}"
epix1e0ymauwnrjnkwa0yl6y5d93qkejd3xl6uyw4ph,XKwzXmrJ6j9iiPspvUDKfuLukg6cKE6jPj,2085508377456,17306.64653629,354843723827,17.01%,IIlnjzHV1C6j3oqMDazNc1KUJrL/TklDc7vthX9o46DaNdM16Jwef7qtyfD8SkDTzTsAbRoMPDsxvrrgAub9P+0=,"{""x42_address"":""XKwzXmrJ6j9iiPspvUDKfuLukg6cKE6jPj"",""epix_address"":""epix1e0ymauwnrjnkwa0yl6y5d93qkejd3xl6uyw4ph"",""snapshot_balance"":2085508377456}"
epix1m236g3nyaxuhh2w3xs77jt6qmdfxlwnh28wvuq,XVhtREFQZFpMHmw32mbhPv4wVwmPLoMfMW,961944061022,7982.71828190,163672232832,17.01%,ICSRWAhF2QpzJ5MJkeQlUm3vr73FFN9Z/d15e16Zd/0gB8Dc2bkFRym8bR0vDflJa7PpktFeyFgSAsptXuS4v0A=,"{""x42_address"":""XVhtREFQZFpMHmw32mbhPv4wVwmPLoMfMW"",""epix_address"":""epix1m236g3nyaxuhh2w3xs77jt6qmdfxlwnh28wvuq"",""snapshot_balance"":961944061022}"
epix1jjggzpthgjxzwcuq7tskjpgkektxa742elpjc7,XG4YvM7wDoW2DTa84jVb8JSA51b5kizJnQ,2759980666867,22903.77270348,469603396519,17.01%,H4T5gKuPM+BrYcapjI6mPwgqNMOJi0E0892PLlLal2HnVCLGOqB0xOKlvuUWi5oJCx0x9vuT1+MvDAdpdynqLwc=,"{""x42_address"":""XG4YvM7wDoW2DTa84jVb8JSA51b5kizJnQ"",""epix_address"":""epix1jjggzpthgjxzwcuq7tskjpgkektxa742elpjc7"",""snapshot_balance"":2759980666867}"
epix12dceqfx9cdyj2vahs2amtwxskeur0llg52dh80,XHzXacLw5m3jkjYwmxNtFnBwb3QCw5Z4uR,224866742888,1866.06262482,38260480406,17.01%,H+GjCb1jj6EL5Z83zyUrHXuo/Ztjc8hTwJSnluMGqSnoAAkND+iUIJ15k+TDg8BO4yw0AaY9OqQIGgsYcHLRx1M=,"{""x42_address"":""XHzXacLw5m3jkjYwmxNtFnBwb3QCw5Z4uR"",""epix_address"":""epix12dceqfx9cdyj2vahs2amtwxskeur0llg52dh80"",""snapshot_balance"":224866742888}"
epix1ntwyvxfqez4whkjyp6hqzlef36q2j4lu605d0r,XK4crHY1ewLxoEgnFkh64o633vPY8BfGPC,2535648182286,21042.14363537,431433818749,17.01%,INXV3B9msJqHNigqtojoXkz/okHVPcjF7CueBNdnqyR5S6sOIe8iiohmBLISFSZ+Pmxr/XDX3I3FbgzDFuaQw0M=,"{""x42_address"":""XK4crHY1ewLxoEgnFkh64o633vPY8BfGPC"",""epix_address"":""epix1ntwyvxfqez4whkjyp6hqzlef36q2j4lu605d0r"",""snapshot_balance"":2535648182286}"
epix142kker4d2lusx22rzm7aa0pvft42tx3t4ek6nh,XWXFALxATdEFQvDzE1qkAa2dQmjzXgLKzi,2396291712106,19885.69027464,407722684642,17.01%,H5msEUa06+9xo81EVJcetx0vG+FqHz2aZv7GmLrAix+KejobQ3fIDGPFeoFmLE70tpQcQsq3l1pPfCa6WG3vgcs=,"{""x42_address"":""XWXFALxATdEFQvDzE1qkAa2dQmjzXgLKzi"",""epix_address"":""epix142kker4d2lusx22rzm7aa0pvft42tx3t4ek6nh"",""snapshot_balance"":2396291712106}"
epix19h5sxmrf5l692k7yz09wky4rupy7znckm5l64m,XaGKydToBjtwB3JWAzN3DXyTc8xLs3dn4H,2642895268542,21932.13642272,449681626270,17.01%,H3LitE2AawyBbENcFSixGCJ4jHtJRVpvWnCoTqliQyfgKRj4iLIqDKKN3A4WAIiCD6ok8D/SWxYLHi7X2J0I3EM=,"{""x42_address"":""XaGKydToBjtwB3JWAzN3DXyTc8xLs3dn4H"",""epix_address"":""epix19h5sxmrf5l692k7yz09wky4rupy7znckm5l64m"",""snapshot_balance"":2642895268542}"
epix12l80kck745fttskuke0tfp8dcekzczfepqkjsg,XC2k2GUiKdXekZjFfE6cgLHgj81549rDqV,2119978511910,17592.69786051,360708725859,17.01%,IO8ON9R4ItmLYif5lqwXhElUECQ7SoCG1hRCIpRBZo44VFU5gae0c9koxCPZurtgxs/HOWxBrLuDuyoLew4u8wM=,"{""x42_address"":""XC2k2GUiKdXekZjFfE6cgLHgj81549rDqV"",""epix_address"":""epix12l80kck745fttskuke0tfp8dcekzczfepqkjsg"",""snapshot_balance"":2119978511910}"
epix1dkjwxev7fehfctgym4zhjfdggyrc2dey9ehvne,XXSRWnaiUGwGK9WzXELe45Xu9wK81b9Bga,2377660357262,19731.07748273,404552608989,17.01%,IBGOBp6aLk4a5v1sF2o5bREycTxFDNg9JGr1C84mzVjZXyysztB5wYaJHPFUxT6N85+g4pjHQTPrCNGFAJBT3hM=,"{""x42_address"":""XXSRWnaiUGwGK9WzXELe45Xu9wK81b9Bga"",""epix_address"":""epix1dkjwxev7fehfctgym4zhjfdggyrc2dey9ehvne"",""snapshot_balance"":2377660357262}"
epix1gc6j9q7ydeevsmzqr08kru0ucrfvgs758fhqrw,XJx1hrWPHiceqMnTJ4xW6rcxikJRVrky33,474727301084,3939.53708831,80773592253,17.01%,HxmNsz1Q9z5KlDQxsrEQpdnOTU9D5AdHyYp56xiyj0TDIiusAISWa2ei09RVLj0N4js/9bPe6GIuGg/cA8mBDZs=,"{""x42_address"":""XJx1hrWPHiceqMnTJ4xW6rcxikJRVrky33"",""epix_address"":""epix1gc6j9q7ydeevsmzqr08kru0ucrfvgs758fhqrw"",""snapshot_balance"":474727301084}"
epix1l6hxfvs97hdtsuxsamt2py3ahwwkh2md2amc7d,XUmmmaUziW2Czu9rF4sags8enS74qJL1cL,2538806608608,21068.35391990,431971216618,17.01%,INTjkxTLiCH61mfOp0ezd5JFS1xH/JFFcr2TYc+68npNBFUcFMszeZN9G+HGpptwsOWqNPHvlcjJZwUqt11aB3A=,"{""x42_address"":""XUmmmaUziW2Czu9rF4sags8enS74qJL1cL"",""epix_address"":""epix1l6hxfvs97hdtsuxsamt2py3ahwwkh2md2amc7d"",""snapshot_balance"":2538806608608}"
epix1eel759ecdd7y625geeetdx4py3xccldnnp7s47,XVPRs36hqdnnjdVRoTRJfFeV4aF4CbrDFV,2807803727966,23300.63364332,477740363634,17.01%,INA355ptPYwENt1WVPxM+/Aa75eQ4x6vz+Wzp1c9FgneJAfyD8yUcV9djkIOr8r5Z8ric+xJFXbhyFZRDM26HfU=,"{""x42_address"":""XVPRs36hqdnnjdVRoTRJfFeV4aF4CbrDFV"",""epix_address"":""epix1eel759ecdd7y625geeetdx4py3xccldnnp7s47"",""snapshot_balance"":2807803727966}"
epix1edtzmjnecard8uwzjg98td4w0dqdw26zlf3fkq,XGXF78zoV1JKyYvyMbvYVSqKwuqms9w4YL,224973404411,1866.94775829,38278628582,17.01%,IByr6c1JQs3wLMkhJgf8wW51MkMTsiRzTktNJDhvUG7lNN1by+Prk4orlbA1SGa2A/fsWOpt8FcWIUzyQ/Vvq3E=,"{""x42_address"":""XGXF78zoV1JKyYvyMbvYVSqKwuqms9w4YL"",""epix_address"":""epix1edtzmjnecard8uwzjg98td4w0dqdw26zlf3fkq"",""snapshot_balance"":224973404411}"
